code,name_vi,category,Năng lượng,Chất đạm,Chất đạm_unit,Chất béo (Fat),Chất béo (Fat)_unit,Chất bột đường,Chất bột đường_unit,Retinol,Retinol_unit,Vitamin A (RAE),Vitamin A (RAE)_unit,Beta-carotene,Beta-carotene_unit,Vitamin C,Vitamin C_unit,Canxi,Canxi_unit,Sắt,Sắt_unit,Natri,Natri_unit,Kali,Kali_unit,Kẽm,Kẽm_unit,Nước,Nước_unit,Tryptophan,Tryptophan_unit,Threonine,Threonine_unit,Isoleucine,Isoleucine_unit,Leucine,Leucine_unit,Lysine,Lysine_unit,Methionine,Methionine_unit,Cystine,Cystine_unit,Phenylalanine,Phenylalanine_unit,Tyrosine,Tyrosine_unit,Valine,Valine_unit,Arginine,Arginine_unit,Histidine,Histidine_unit,Alanine,Alanine_unit,Axit Aspartic,Axit Aspartic_unit,Axit Glutamic,Axit Glutamic_unit,Glycine,Glycine_unit,Proline,Proline_unit,Serine,Serine_unit,Axit béo bão hòa tổng số,Axit béo bão hòa tổng số_unit,C16:0,C16:0_unit,C18:0,C18:0_unit,Axit béo không bão hòa đơn tổng số,Axit béo không bão hòa đơn tổng số_unit,C18:1 c,C18:1 c_unit,Axit béo không bão hòa đa tổng số,Axit béo không bão hòa đa tổng số_unit,"C 18:2, cis, n-6 (Linoleic Acid)","C 18:2, cis, n-6 (Linoleic Acid)_unit","C 18:3, cis, n-3 (Alpha-Linolenic Acid)","C 18:3, cis, n-3 (Alpha-Linolenic Acid)_unit","Sugars, total","Sugars, total_unit",Tro,Tro_unit,Magie,Magie_unit,Photpho,Photpho_unit,Đồng,Đồng_unit,Mangan,Mangan_unit,Selen,Selen_unit,Vitamin D (D2 + D3),Vitamin D (D2 + D3)_unit,Vitamin E,Vitamin E_unit,Vitamin B1 (Thiamin),Vitamin B1 (Thiamin)_unit,Vitamin B2 (Riboflavin),Vitamin B2 (Riboflavin)_unit,Vitamin B3 (Niacin),Vitamin B3 (Niacin)_unit,Vitamin B5 (axit pantothenic),Vitamin B5 (axit pantothenic)_unit,Vitamin B6,Vitamin B6_unit,Vitamin B9 (Folate),Vitamin B9 (Folate)_unit,"Folate, food","Folate, food_unit",Vitamin K1 (Phylloquinone),Vitamin K1 (Phylloquinone)_unit,C16:1 c,C16:1 c_unit,C20:4 n-6,C20:4 n-6_unit,Lycopene,Lycopene_unit,Lutein + zeaxanthin,Lutein + zeaxanthin_unit,Chất xơ,Chất xơ_unit,Cholesterol,Cholesterol_unit,C18:1 undifferentiated,C18:1 undifferentiated_unit,Vitamin B12,Vitamin B12_unit,C4:0,C4:0_unit,C6:0,C6:0_unit,C8:0,C8:0_unit,C10:0,C10:0_unit,C12:0,C12:0_unit,C14:0,C14:0_unit,C16:1 undifferentiated,C16:1 undifferentiated_unit,C18:2 undifferentiated,C18:2 undifferentiated_unit,C18:3 undifferentiated,C18:3 undifferentiated_unit,F,F_unit,Vitamin D3 (Cholecalciferol),Vitamin D3 (Cholecalciferol)_unit,"Tocopherol, alpha","Tocopherol, alpha_unit","Folate, DFE","Folate, DFE_unit","Choline, total","Choline, total_unit",C20:0,C20:0_unit,C22:0,C22:0_unit,"Fatty acids, total trans","Fatty acids, total trans_unit"
4108002,"Cải ngọt, luộc","Rau, quả, củ dùng làm rau",19.0,1.57,g,0.11,g,2.94,g,,,112.92,mcg,1355.06,mcg,48.45,mg,143.37,mg,0.87,mg,,mg,,mg,0.64,mg,94.61,g,,mg,0.09,mg,0.04,mg,0.08,mg,0.07,mg,0.0,mg,0.02,mg,0.05,mg,0.03,mg,0.05,mg,0.07,mg,0.12,mg,0.04,mg,0.11,mg,0.07,mg,0.01,mg,,mg,0.1,mg,,g,,g,,g,,g,,g,,g,,g,,g,,g,0.76,g,,mg,198.43,mg,,mg,,mg,,mcg,,mcg,,mg,0.04,mg,0.01,mg,,mg,,mg,,mg,,mcg,,mcg,,mcg,,g,,g,,mcg,,mcg,,g,,mg,,g,,mcg,,g,,g,,g,,g,,g,,g,,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,,g,,g,,g
4109,"Rau cải thảo, tươi","Rau, quả, củ dùng làm rau",14.0,0.9,g,,,2.57,g,,,20.25,mcg,243.0,mcg,21.5,mg,64.1,mg,0.94,mg,,,,,0.91,mg,95.8,g,,,78.77,mg,25.12,mg,46.14,mg,46.47,mg,0.2,mg,11.67,mg,27.76,mg,20.64,mg,35.9,mg,53.76,mg,84.21,mg,25.1,mg,84.44,mg,51.38,mg,6.6,mg,,,112.92,mg,,,,,,,,,,,,,,,,,,,0.73,g,,,183.3,mg,,,,,,,,,,,0.05,mg,0.01,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4109002,"Cải thảo, luộc","Rau, quả, củ dùng làm rau",15.0,0.98,g,,,2.79,g,,,22.01,mcg,264.13,mcg,12.85,mg,69.67,mg,1.02,mg,,mg,,mg,0.99,mg,95.43,g,,mg,0.09,mg,0.03,mg,0.05,mg,0.05,mg,0.0,mg,0.01,mg,0.03,mg,0.02,mg,0.04,mg,0.06,mg,0.09,mg,0.03,mg,0.09,mg,0.06,mg,0.01,mg,,mg,0.12,mg,,g,,g,,g,,g,,g,,g,,g,,g,,g,0.79,g,,mg,199.24,mg,,mg,,mg,,mcg,,mcg,,mg,0.04,mg,0.01,mg,,mg,,mg,,mg,,mcg,,mcg,,mcg,,g,,g,,mcg,,mcg,,g,,mg,,g,,mcg,,g,,g,,g,,g,,g,,g,,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,,g,,g,,g
4110,"Ngọn su su, tươi","Rau, quả, củ dùng làm rau",24.0,3.3,g,0.1,g,2.5,g,,,0.33,mcg,4.0,mcg,14.3,mg,93.4,mg,1.95,mg,,,,,0.91,mg,93.0,g,,,182.87,mg,131.25,mg,192.41,mg,180.87,mg,45.28,mg,136.78,mg,149.38,mg,82.76,mg,141.13,mg,139.64,mg,286.02,mg,236.69,mg,275.33,mg,173.4,mg,35.66,mg,,,195.72,mg,,,,,,,,,,,,,,,,,,,1.1,g,,,388.1,mg,,,,,,,,,,,0.05,mg,0.12,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110002,"Ngọn su su, luộc","Rau, quả, củ dùng làm rau",14.0,3.37,g,0.1,g,,,,,0.34,mcg,4.08,mcg,8.03,mg,95.31,mg,1.99,mg,,mg,,mg,0.93,mg,95.41,g,,mg,0.19,mg,0.13,mg,0.2,mg,0.18,mg,0.05,mg,0.14,mg,0.15,mg,0.08,mg,0.14,mg,0.14,mg,0.29,mg,0.24,mg,0.28,mg,0.18,mg,0.04,mg,,mg,0.2,mg,,g,,g,,g,,g,,g,,g,,g,,g,,g,1.12,g,,mg,396.02,mg,,mg,,mg,,mcg,,mcg,,mg,0.03,mg,0.09,mg,,mg,,mg,,mg,,mcg,,mcg,,mcg,,g,,g,,mcg,,mcg,,g,,mg,,g,,mcg,,g,,g,,g,,g,,g,,g,,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,,g,,g,,g
4111,"Quả đậu ván, tươi","Rau, quả, củ dùng làm rau",39.0,2.8,g,,,7.0,g,,,100.0,mcg,1200.0,mcg,23.3,mg,72.8,mg,1.15,mg,,,,,0.76,mg,89.6,g,,,122.72,mg,60.72,mg,81.15,mg,99.23,mg,17.01,mg,110.44,mg,56.43,mg,42.99,mg,76.41,mg,99.89,mg,417.17,mg,165.7,mg,265.18,mg,187.27,mg,17.66,mg,,,111.07,mg,,,,,,,,,,,,,,,,,,,0.6,g,,,336.1,mg,,,,,,,,,,,0.08,mg,0.03,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,"Cà chua, muối","Rau, quả, củ dùng làm rau",10.0,0.6,g,,,1.8,g,,,,,,,,,,,,,,,,,,,94.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,"Cà pháo, muối nén","Rau, quả, củ dùng làm rau",20.0,1.3,g,,,3.7,g,,,3.33,mcg,40.0,mcg,,,15.0,mg,0.8,mg,,,,,,,81.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,g,,,18.0,mg,,,,,,,,,,,0.05,mg,0.06,mg,0.7,mg,,,,,,,,,,,,,,,,,,,1.7,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4114,"Cà pháo, muối sổi ","Rau, quả, củ dùng làm rau",23.0,1.5,g,,,4.2,g,,,,,,,,,,,,,,,,,,,84.3,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4115,Dưa cải bắp,"Rau, quả, củ dùng làm rau",24.0,1.2,g,,,4.9,g,,,1.67,mcg,20.0,mcg,20.0,mg,51.0,mg,0.3,mg,,,,,,,90.9,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,g,,,34.0,mg,,,,,,,,,,,0.01,mg,0.06,mg,0.3,mg,,,,,,,,,,,,,,,,,,,1.6,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4116,Dưa cải bẹ,"Rau, quả, củ dùng làm rau",25.0,1.8,g,,,4.5,g,,,62.08,mcg,745.0,mcg,3.0,mg,100.0,mg,3.0,mg,,,,,,,90.1,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,g,,,21.0,mg,,,,,,,,,,,0.03,mg,0.12,mg,0.5,mg,,,,,,,,,,,,,,,,,,,2.1,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117,Dưa cải sen,"Rau, quả, củ dùng làm rau",17.0,1.1,g,,,3.1,g,,,,,,,,,63.0,mg,,,,,,,,,93.8,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,g,,,41.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4118,"Dưa chuột, muối","Rau, quả, củ dùng làm rau",17.0,0.8,g,0.14,g,3.06,g,,,8.33,mcg,100.0,mcg,4.0,mg,25.0,mg,1.2,mg,1208.0,mg,23.0,mg,0.02,mg,92.1,g,4.0,mg,18.0,mg,18.0,mg,26.0,mg,23.0,mg,5.0,mg,6.0,mg,15.0,mg,18.0,mg,24.0,mg,39.0,mg,9.0,mg,23.0,mg,46.0,mg,123.0,mg,25.0,mg,15.0,mg,24.0,mg,0.05,g,0.04,g,0.01,g,0.0,g,0.0,g,0.08,g,0.04,g,0.05,g,,,3.9,g,4.0,mg,20.0,mg,0.09,mg,0.01,mg,,,,,0.06,mg,0.01,mg,0.02,mg,0.2,mg,0.04,mg,0.01,mg,1.0,mcg,1.0,mcg,13.0,mcg,,,,,,,,,0.7,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4119,Dưa giá đậu xanh,"Rau, quả, củ dùng làm rau",47.0,5.0,g,,,6.8,g,,,,,,,,,22.0,mg,1.1,mg,,,,,,,86.2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,g,,,33.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,"Hành củ, muối","Rau, quả, củ dùng làm rau",24.0,1.4,g,,,4.7,g,,,1.5,mcg,18.0,mcg,,,12.0,mg,1.3,mg,,,,,,,88.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,g,,,5.0,mg,,,,,,,,,,,0.02,mg,0.03,mg,0.1,mg,,,,,,,,,,,,,,,,,,,0.7,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121,"Kiệu, muối","Rau, quả, củ dùng làm rau",29.0,1.3,g,,,5.9,g,,,,,,,12.4,mg,50.0,mg,1.2,mg,812.0,mg,120.0,mg,,,89.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,g,102.0,mg,35.0,mg,,,,,,,,,,,0.05,mg,0.1,mg,,,,,,,,,,,,,,,,,,,,,1.2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4122,"Nhút (dưa muối từ mít non, lá đậu xanh non...)","Rau, quả, củ dùng làm rau",25.0,2.5,g,,,3.8,g,,,,,,,,,204.0,mg,9.0,mg,,,,,,,84.9,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,g,,,33.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4123,"Men bia, khô","Rau, quả, củ dùng làm rau",367.0,52.5,g,3.2,g,32.0,g,,,,,,,,,44.0,mg,16.1,mg,,,,,,,7.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,g,,,1291.0,mg,,,,,,,,,,,2.33,mg,5.44,mg,36.7,mg,,,,,,,,,,,,,,,,,,,6.6,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,"Men bia, tươi","Rau, quả, củ dùng làm rau",103.0,16.2,g,1.3,g,6.5,g,,,,,,,,,30.0,mg,5.0,mg,,,,,,,74.6,g,226.0,mg,678.0,mg,678.0,mg,1017.0,mg,949.0,mg,203.0,mg,158.0,mg,633.0,mg,678.0,mg,881.0,mg,588.0,mg,362.0,mg,994.0,mg,1424.0,mg,1876.0,mg,655.0,mg,633.0,mg,746.0,mg,,,,,,,,,,,,,,,,,,,1.4,g,,,272.0,mg,,,,,,,,,,,0.77,mg,1.06,mg,8.27,mg,,,,,,,,,,,,,,,,,,,2.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,"Mộc nhĩ, khô","Rau, quả, củ dùng làm rau",332.0,10.6,g,0.2,g,72.0,g,,,1.67,mcg,20.0,mcg,1.4,mg,357.0,mg,56.1,mg,70.0,mg,708.0,mg,7.52,mg,11.4,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,g,146.0,mg,201.0,mg,5.07,mg,1.15,mg,133.1,mcg,,,,,0.15,mg,0.55,mg,2.7,mg,21.48,mg,0.95,mg,160.0,mcg,160.0,mcg,,,,,,,,,,,7.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4126,"Nấm hương, khô","Rau, quả, củ dùng làm rau",342.0,36.0,g,4.0,g,40.5,g,,,,,,,,,184.0,mg,35.0,mg,,,,,,,13.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,g,,,606.0,mg,,,,,,,,,,,0.16,mg,1.59,mg,23.4,mg,,,,,,,,,,,,,,,,,,,17.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,"Nấm hương, tươi","Rau, quả, củ dùng làm rau",51.0,5.5,g,0.5,g,6.1,g,,,,,,,,,27.0,mg,5.2,mg,,,,,,,87.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,g,,,89.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4128,"Nấm mỡ (Nấm tây), tươi","Rau, quả, củ dùng làm rau",37.0,4.0,g,0.3,g,4.5,g,,,0.83,mcg,10.0,mcg,4.0,mg,28.0,mg,1.3,mg,12.0,mg,322.0,mg,0.3,mg,90.4,g,25.0,mg,90.0,mg,95.0,mg,206.0,mg,259.0,mg,62.0,mg,105.0,mg,92.0,mg,90.0,mg,71.0,mg,112.0,mg,121.0,mg,121.0,mg,228.0,mg,342.0,mg,91.0,mg,115.0,mg,100.0,mg,,,,,,,,,,,,,,,,,,,0.8,g,14.0,mg,80.0,mg,1.79,mg,0.1,mg,13.0,mcg,,,,,0.11,mg,0.16,mg,3.3,mg,,,,,,,,,,,,,,,,,,,1.1,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4129,"Nấm rơm, tươi","Rau, quả, củ dùng làm rau",61.0,3.6,g,3.2,g,4.5,g,,,,,,,2.0,mg,28.0,mg,1.2,mg,,,,,,,87.9,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,g,,,80.0,mg,,,,,,,,,,,0.12,mg,0.33,mg,9.1,mg,,,,,,,,,,,,,,,,,,,1.1,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,"Nấm thường, tươi","Rau, quả, củ dùng làm rau",48.0,4.6,g,0.8,g,5.7,g,,,0.83,mcg,10.0,mcg,6.0,mg,2.3,mg,0.7,mg,5.0,mg,318.0,mg,0.52,mg,88.0,g,35.0,mg,107.0,mg,76.0,mg,120.0,mg,107.0,mg,31.0,mg,12.0,mg,85.0,mg,44.0,mg,232.0,mg,78.0,mg,57.0,mg,199.0,mg,195.0,mg,343.0,mg,92.0,mg,76.0,mg,94.0,mg,0.05,g,0.04,g,0.01,g,,,,,0.16,g,0.16,g,,,1.65,g,0.9,g,9.0,mg,59.0,mg,0.32,mg,0.05,mg,9.3,mcg,1.9,mcg,0.01,mg,0.25,mg,0.3,mg,5.2,mg,1.5,mg,0.1,mg,16.0,mcg,16.0,mcg,,,,,,,,,,,3.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,Hành khô,"Rau, quả, củ dùng làm rau",326.0,15.6,g,,,66.0,g,,,,,,,,,384.0,mg,13.2,mg,204.0,mg,2544.0,mg,6.24,mg,10.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,Nấm kim châm,"Rau, quả, củ dùng làm rau",44.0,2.66,g,0.29,g,7.81,g,,,,,,,,,,,1.15,mg,3.0,mg,359.0,mg,0.65,mg,88.34,g,0.04,mg,0.11,mg,0.09,mg,0.13,mg,0.13,mg,0.03,mg,0.02,mg,0.15,mg,0.14,mg,0.23,mg,0.11,mg,0.07,mg,0.19,mg,0.19,mg,0.38,mg,0.11,mg,0.06,mg,0.09,mg,0.03,g,0.03,g,,,,,,,0.12,g,,,,,0.22,g,0.91,g,16.0,mg,105.0,mg,0.11,mg,0.08,mg,2.2,mcg,,,,,0.23,mg,0.2,mg,7.03,mg,1.35,mg,0.1,mg,48.0,mcg,48.0,mcg,,,,,,,,,,,2.7,g,,,,,,,,,,,,,,,,,,,,,0.08,g,0.04,g,,,,,,,48.0,mcg,47.7,mg,,,,,,
4134,Cải ngồng,"Rau, quả, củ dùng làm rau",17.0,1.5,g,0.2,g,2.18,g,,,223.0,mcg,2681.0,mcg,45.0,mg,105.0,mg,0.8,mg,65.0,mg,252.0,mg,0.19,mg,95.32,g,0.02,mg,0.05,mg,0.09,mg,0.09,mg,0.09,mg,0.01,mg,0.02,mg,0.04,mg,0.03,mg,0.07,mg,0.08,mg,0.03,mg,0.09,mg,0.11,mg,0.36,mg,0.04,mg,0.03,mg,0.05,mg,0.03,g,0.02,g,0.0,g,0.02,g,,,0.1,g,,,,,1.18,g,0.8,g,19.0,mg,37.0,mg,0.02,mg,0.16,mg,0.5,mcg,,,,,0.04,mg,0.07,mg,0.5,mg,0.09,mg,0.19,mg,66.0,mcg,66.0,mcg,,,,,,,,,,,1.0,g,,,,,,,,,,,,,,,0.0,g,0.0,g,,,0.04,g,0.06,g,,,,,0.09,mg,66.0,mcg,6.4,mg,,,,,,
4134002,"Cải ngồng, luộc","Rau, quả, củ dùng làm rau",18.0,1.6,g,0.21,g,2.32,g,,,237.23,mcg,2852.13,mcg,26.33,mg,111.7,mg,0.85,mg,69.15,mg,268.09,mg,0.2,mg,95.02,g,0.02,mg,0.05,mg,0.09,mg,0.09,mg,0.09,mg,0.01,mg,0.02,mg,0.05,mg,0.03,mg,0.07,mg,0.09,mg,0.03,mg,0.09,mg,0.11,mg,0.38,mg,0.05,mg,0.03,mg,0.05,mg,0.03,g,0.03,g,0.0,g,0.02,g,,g,0.1,g,,g,,g,1.26,g,0.85,g,20.21,mg,39.36,mg,0.02,mg,0.17,mg,0.53,mcg,,mcg,,mg,0.03,mg,0.06,mg,0.37,mg,0.09,mg,0.12,mg,42.13,mcg,42.13,mcg,,mcg,,g,,g,,mcg,,mcg,1.06,g,,mg,0.02,g,,,,g,,g,,g,,g,0.0,g,0.0,g,,g,0.04,g,0.06,g,,mcg,,mcg,0.1,mg,42.13,mcg,6.81,mg,,g,,g,,g
4135,Rau cải chíp,"Rau, quả, củ dùng làm rau",17.0,1.5,g,0.2,g,2.18,g,,,223.0,mcg,2681.0,mcg,45.0,mg,105.0,mg,0.8,mg,65.0,mg,252.0,mg,0.19,mg,95.32,g,0.02,mg,0.05,mg,0.09,mg,0.09,mg,0.09,mg,0.01,mg,0.02,mg,0.04,mg,0.03,mg,0.07,mg,0.08,mg,0.03,mg,0.09,mg,0.11,mg,0.36,mg,0.04,mg,0.03,mg,0.05,mg,0.03,g,0.02,g,0.0,g,0.02,g,,,0.1,g,,,,,1.18,g,0.8,g,19.0,mg,37.0,mg,0.02,mg,0.16,mg,0.5,mcg,,,,,0.04,mg,0.07,mg,0.5,mg,0.09,mg,0.19,mg,66.0,mcg,66.0,mcg,,,,,,,,,,,1.0,g,,,0.02,g,,,,,,,,,,,0.0,g,0.0,g,,,0.04,g,0.06,g,,,,,0.09,mg,66.0,mcg,6.4,mg,,,,,,
4135002,Rau cải chíp luộc,"Rau, quả, củ dùng làm rau",17.0,1.5,g,0.2,g,2.18,g,,,223.0,mcg,2681.0,mcg,24.75,mg,105.0,mg,0.8,mg,65.0,mg,252.0,mg,0.19,mg,95.32,g,0.02,mg,0.05,mg,0.09,mg,0.09,mg,0.09,mg,0.01,mg,0.02,mg,0.04,mg,0.03,mg,0.07,mg,0.08,mg,0.03,mg,0.09,mg,0.11,mg,0.36,mg,0.04,mg,0.03,mg,0.05,mg,0.03,g,0.02,g,0.0,g,0.02,g,,g,0.1,g,,g,,g,1.18,g,0.8,g,19.0,mg,37.0,mg,0.02,mg,0.16,mg,0.5,mcg,,mcg,,mg,0.03,mg,0.06,mg,0.35,mg,0.09,mg,0.12,mg,39.6,mcg,39.6,mcg,,mcg,,g,,g,,mcg,,mcg,1.0,g,,mg,0.02,g,,,,g,,g,,g,,g,0.0,g,0.0,g,,g,0.04,g,0.06,g,,mcg,,mcg,0.09,mg,39.6,mcg,6.4,mg,,g,,g,,g
4139,Rong biển,"Rau, quả, củ dùng làm rau",700.0,20.0,g,60.0,g,20.0,g,,,,,,,,,,,,,1600.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,"Bưởi, tươi",Quả chín,33.0,0.2,g,,,8.0,g,,,0.42,mcg,,,95.0,mg,23.0,mg,0.5,mg,2.6,mg,158.7,mg,0.16,mg,91.4,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,g,6.0,mg,18.0,mg,0.12,mg,0.02,mg,,,,,,,0.04,mg,0.02,mg,0.3,mg,,,0.04,mg,,,,,,,,,,,,,,,0.7,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,"Cam, tươi",Quả chín,43.0,0.9,g,0.06,g,9.74,g,,,7.75,mcg,29.0,mcg,40.0,mg,34.0,mg,0.4,mg,3.5,mg,108.1,mg,0.22,mg,88.8,g,6.0,mg,12.0,mg,23.0,mg,22.0,mg,43.0,mg,12.0,mg,10.0,mg,30.0,mg,17.0,mg,31.0,mg,52.0,mg,12.0,mg,51.0,mg,114.0,mg,99.0,mg,83.0,mg,46.0,mg,23.0,mg,0.02,g,0.01,g,,,0.02,g,0.02,g,0.03,g,0.02,g,0.01,g,9.35,g,0.5,g,10.0,mg,23.0,mg,0.14,mg,0.52,mg,0.4,mcg,,,0.18,mg,0.08,mg,0.03,mg,0.2,mg,0.25,mg,0.06,mg,30.0,mcg,30.0,mcg,,,0.0,g,,,,,129.0,mcg,1.4,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5003,"Chanh, tươi",Quả chín,29.0,0.9,g,0.14,g,5.96,g,,,,,,,77.0,mg,40.0,mg,0.6,mg,3.0,mg,145.0,mg,0.1,mg,92.5,g,5.0,mg,11.0,mg,22.0,mg,19.0,mg,28.0,mg,11.0,mg,10.0,mg,27.0,mg,15.0,mg,28.0,mg,47.0,mg,11.0,mg,46.0,mg,106.0,mg,88.0,mg,74.0,mg,41.0,mg,22.0,mg,0.04,g,0.04,g,0.0,g,0.01,g,0.01,g,0.09,g,0.06,g,0.03,g,,,0.5,g,12.0,mg,22.0,mg,0.26,mg,,,,,,,,,0.04,mg,0.01,mg,0.1,mg,0.23,mg,0.11,mg,,,,,,,0.0,g,,,,,,,1.3,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5004,"Chôm chôm, tươi",Quả chín,77.0,1.5,g,,,17.7,g,,,,,,,,,27.8,mg,0.5,mg,94.0,mg,69.0,mg,,,80.3,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,g,25.0,mg,15.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5005,"Chuối, khô",Quả chín,301.0,5.0,g,,,70.3,g,,,,,,,,,,,,,,,,,,,22.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
